row_id,embedding_seperated,embedding_model_name,sentence_embedding_method,feature_engenearing,grading_model,dataset_name,dataset_split,seed_data_split,left_out_dataset,shots,epochs,finished_pred,last_pred_index,time_stamp,rmse,pears_correlation,p_value,accuracy,precision_macro,recall_macro,f1_macro,precision_micro,recall_micro,f1_micro,precision_weighted,recall_weighted,f1_weighted
752,True,BERT,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:03:48,0.9624085414333172,0.3660632368153217,1.1774691866438675e-216,0.2755354801107387,0.3478962428166063,0.2299562279398649,0.1929217641994933,0.2755354801107387,0.2755354801107387,0.2755354801107387,0.3832553359398642,0.2755354801107387,0.2351031173775372
753,True,BERT,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,,0,0,True,2012,2023-05-31 12:03:48,0.9393571097078892,0.3620389094136646,2.178324347591928e-63,0.3114754098360656,0.1922056888808238,0.1716260685304837,0.1298323555920385,0.3114754098360656,0.3114754098360656,0.3114754098360656,0.4136318150293442,0.3114754098360656,0.2471174070577169
754,True,BERT,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,biology,0,0,True,3591,2023-05-31 12:03:49,1.323050847854995,0.3972148362153542,4.612145224642206e-136,0.1364142538975501,0.2189895565433386,0.2283846067386015,0.0742684453265965,0.1364142538975501,0.1364142538975501,0.1364142538975501,0.8248074537685612,0.1364142538975501,0.1737329760048442
755,True,BERT,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:03:49,0.801541177023738,0.403702174679916,2.5187512622425992e-142,0.431523835767429,0.4767034990791897,0.3355923694779116,0.2049898803016449,0.431523835767429,0.431523835767429,0.431523835767429,0.5504772786439501,0.431523835767429,0.2629993687513452
756,True,BERT,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:03:49,0.5791733144714192,0.4731399104726945,3.364962203675559e-299,0.270941438102298,0.2674562123700055,0.2617153139467593,0.1325442601938636,0.270941438102298,0.270941438102298,0.270941438102298,0.373356052832421,0.270941438102298,0.1492846876644749
757,True,BERT,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:03:49,0.4508378276463109,0.5472539871849702,9.585436070063318e-52,0.3869969040247678,0.325976313986493,0.3339648304673078,0.2579268292682927,0.3869969040247678,0.3869969040247678,0.3869969040247678,0.2599198022115148,0.3869969040247678,0.2530091369025145
758,True,BERT,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:03:49,0.9315552630634838,0.3122556356972354,4.4093964053676284e-155,0.2660644033221623,0.103153497030275,0.1418730772575432,0.1041635918832792,0.2660644033221623,0.2660644033221623,0.2660644033221623,0.1839628079907329,0.2660644033221623,0.1945551374220936
759,True,BERT,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,,0,0,True,2012,2023-05-31 12:03:50,0.9387524681295336,0.3619017506364683,2.444466171826897e-63,0.3119721808246398,0.1933009480171584,0.1719095152425019,0.1299790024562531,0.3119721808246398,0.3119721808246398,0.3119721808246398,0.4163031049231449,0.3119721808246398,0.2473968575104013
760,True,BERT,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,biology,0,0,True,3591,2023-05-31 12:03:50,1.324041575163306,0.3972148362153542,4.612145224642206e-136,0.1344654788418708,0.2189534041525832,0.2279090632603406,0.0734402989932234,0.1344654788418708,0.1344654788418708,0.1344654788418708,0.8247963831181262,0.1344654788418708,0.1705569274145182
761,True,BERT,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:03:50,0.8006703607246634,0.4037021746799159,2.518751262243745e-142,0.431523835767429,0.4767034990791897,0.3355923694779116,0.2049898803016449,0.431523835767429,0.431523835767429,0.431523835767429,0.5504772786439501,0.431523835767429,0.2629993687513452
762,True,BERT,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:03:50,0.5790956815028819,0.4731399104726945,3.364962203675559e-299,0.2705707931801334,0.2688149489240189,0.2615974030671296,0.1317896669399365,0.2705707931801334,0.2705707931801334,0.2705707931801334,0.37540685669865,0.2705707931801334,0.1481077995487671
763,True,BERT,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:03:51,0.4498840226161261,0.5472539871849702,9.585436070063318e-52,0.3931888544891641,0.3275243016025921,0.3446031283396483,0.269290465631929,0.3931888544891641,0.3931888544891641,0.3931888544891641,0.2608207980995229,0.3931888544891641,0.2596232658076651
764,True,BERT,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:03:51,0.928985077629086,0.3131458671958799,5.293861991572591e-156,0.2648987323327991,0.1022261928869389,0.1413310063833466,0.1034089609720832,0.2648987323327991,0.2648987323327991,0.2648987323327991,0.1824100574079393,0.2648987323327991,0.1931275265295332
765,True,BERT,add,cosine_similarity,Isotonic Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:03:51,3.345164126317707,0.3334548634066382,2.526806375673552e-07,0.4078947368421052,0.2156333449436898,0.2043712991988854,0.1464385231626611,0.4078947368421052,0.4078947368421052,0.4078947368421052,0.5862573099415205,0.4078947368421052,0.3390350877192983
766,True,BERT,add,cosine_similarity,Linear Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:03:51,3.33273771336871,0.2286437173158085,0.0005020190824685,0.3026315789473684,0.2163608562691131,0.1698885405781957,0.0874021909233176,0.3026315789473684,0.3026315789473684,0.3026315789473684,0.5950828907130211,0.3026315789473684,0.1664236883288032
767,True,BERT,add,cosine_similarity,Ridge Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:03:51,3.3309204913398047,0.2286437173158088,0.0005020190824685,0.3026315789473684,0.2161339421613394,0.1698885405781957,0.0871345029239766,0.3026315789473684,0.3026315789473684,0.3026315789473684,0.5946887767363616,0.3026315789473684,0.165958756540474
768,True,BERT,add,cosine_similarity,Isotonic Regression,english,validation,42,,0,0,True,539,2023-05-31 12:03:51,0.6812871059004617,0.5169368833450313,3.1480044476461615e-38,0.5,0.5941713108251717,0.5118818700826541,0.5081734046609435,0.5,0.5,0.5,0.6123017120327916,0.5,0.5130891299854546
769,True,BERT,add,cosine_similarity,Linear Regression,english,validation,42,,0,0,True,539,2023-05-31 12:03:51,0.6684757200750829,0.466655678186277,1.4854223806980634e-30,0.3388888888888889,0.4597573839662447,0.2793764379242764,0.1974958273227903,0.3388888888888889,0.3388888888888889,0.3388888888888889,0.6359860915768089,0.3388888888888889,0.2613590681434249
770,True,BERT,add,cosine_similarity,Ridge Regression,english,validation,42,,0,0,True,539,2023-05-31 12:03:51,0.6646295029425777,0.4666556781862773,1.4854223806979792e-30,0.3407407407407407,0.5110754828247088,0.2806973755219132,0.1967249498780002,0.3407407407407407,0.3407407407407407,0.3407407407407407,0.7009691985956177,0.3407407407407407,0.2608760129305029
771,True,BERT,add,cosine_similarity,Isotonic Regression,science,validation,42,,0,0,True,686,2023-05-31 12:03:51,1.6829325975606182,0.4380249052925848,1.422018192367382e-33,0.3347889374090247,0.376525806651036,0.2582383678456582,0.2287748021813103,0.3347889374090247,0.3347889374090247,0.3347889374090247,0.4172239447174661,0.3347889374090247,0.2924430829534262
772,True,BERT,add,cosine_similarity,Linear Regression,science,validation,42,,0,0,True,686,2023-05-31 12:03:52,1.6681925892233564,0.3900457789580421,2.193507278914214e-26,0.3013100436681222,0.1682986221095977,0.2213764309723692,0.1792528518511993,0.3013100436681222,0.3013100436681222,0.3013100436681222,0.2197575526271341,0.3013100436681222,0.245828182793364
773,True,BERT,add,cosine_similarity,Ridge Regression,science,validation,42,,0,0,True,686,2023-05-31 12:03:52,1.6688998682208012,0.3895909228937594,2.534177398600531e-26,0.3013100436681222,0.1684001784511036,0.2213764309723692,0.1793076253437044,0.3013100436681222,0.3013100436681222,0.3013100436681222,0.2200313373985828,0.3013100436681222,0.2460242402662099
774,True,BERT,add,cosine_similarity,Isotonic Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:03:52,0.4632452786425099,0.3644247386955168,3.1965424619452624e-22,0.6359516616314199,0.651786539858662,0.6062093315587105,0.5902907784480346,0.6359516616314199,0.6359516616314199,0.6359516616314199,0.6486023523890535,0.6359516616314199,0.6055799429528785
775,True,BERT,add,cosine_similarity,Linear Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:03:52,0.4618112055243743,0.3724482251305864,3.2732644339282873e-23,0.6374622356495468,0.6321943871888378,0.6232993197278911,0.6229209387104124,0.6374622356495468,0.6374622356495468,0.6374622356495468,0.6342901978667542,0.6374622356495468,0.6311982923526889
776,True,BERT,add,cosine_similarity,Ridge Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:03:52,0.461873946903116,0.3724482251305864,3.2732644339282873e-23,0.6374622356495468,0.6323207607225272,0.6229573351079563,0.6224514044009315,0.6374622356495468,0.6374622356495468,0.6374622356495468,0.6343232299046295,0.6374622356495468,0.6308665673736401
777,True,BERT,add,cosine_similarity,Isotonic Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:03:52,0.7645476951667368,0.3791608458631565,5.867910008871376e-60,0.3939570017431725,0.4812945312894838,0.3191978046155317,0.2855006511959688,0.3939570017431725,0.3939570017431725,0.3939570017431725,0.5242116534487876,0.3939570017431725,0.3727229354110733
778,True,BERT,add,cosine_similarity,Linear Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:03:52,0.760436159855512,0.2953936165385408,5.3780308840415393e-36,0.3527019174898315,0.249336864580767,0.1980157195173668,0.1591091838697857,0.3527019174898315,0.3527019174898315,0.3527019174898315,0.5368943613370422,0.3527019174898315,0.3054506783127482
779,True,BERT,add,cosine_similarity,Ridge Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:03:53,0.7593401281696494,0.2943841487884058,9.451287792724436e-36,0.3515398024404416,0.2489233812355864,0.1975590985128006,0.1583424696075726,0.3515398024404416,0.3515398024404416,0.3515398024404416,0.5359441714606713,0.3515398024404416,0.3036105515864519
780,True,BERT,add,cosine_similarity,Isotonic Regression,biology,validation,42,,0,0,True,359,2023-05-31 12:03:53,0.3998251258857159,0.5869463513812058,1.046235820281112e-34,0.8055555555555556,0.6031343843843844,0.4134716696139109,0.4446222485270869,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8052771521521522,0.8055555555555556,0.7987554969586689
781,True,BERT,add,cosine_similarity,Linear Regression,biology,validation,42,,0,0,True,359,2023-05-31 12:03:53,0.3005834931993925,0.4201271399871757,7.924988415577743e-17,0.8027777777777778,0.2463172043010753,0.258419540229885,0.2521666666666666,0.8027777777777778,0.8027777777777778,0.8027777777777778,0.7540322580645162,0.8027777777777778,0.7775925925925926
782,True,BERT,add,cosine_similarity,Ridge Regression,biology,validation,42,,0,0,True,359,2023-05-31 12:03:53,0.2986647250564368,0.4201271399871757,7.924988415577743e-17,0.8027777777777778,0.2421500721500721,0.2514655172413793,0.2463744160977362,0.8027777777777778,0.8027777777777778,0.8027777777777778,0.7461600128266795,0.8027777777777778,0.7731384996207132
783,True,BERT,add,cosine_similarity,Isotonic Regression,sciEntsBank,validation,42,,0,0,True,1080,2023-05-31 12:03:53,0.4665800069335314,0.3316636184567454,3.607019909521706e-29,0.6392229417206291,0.6305505619865257,0.6089319884766624,0.6057459956458963,0.6392229417206291,0.6392229417206291,0.6392229417206291,0.6336278580212076,0.6392229417206291,0.6232815388278993
784,True,BERT,add,cosine_similarity,Linear Regression,sciEntsBank,validation,42,,0,0,True,1080,2023-05-31 12:03:53,0.4667758477217174,0.3317406221883546,3.4962332411059327e-29,0.6392229417206291,0.6303899418434376,0.6092211233151325,0.6062085276183644,0.6392229417206291,0.6392229417206291,0.6392229417206291,0.6335514276996991,0.6392229417206291,0.623612292240964
785,True,BERT,add,cosine_similarity,Ridge Regression,sciEntsBank,validation,42,,0,0,True,1080,2023-05-31 12:03:53,0.4668151428150209,0.3317406221883547,3.49623324110633e-29,0.6392229417206291,0.6305505619865257,0.6089319884766624,0.6057459956458963,0.6392229417206291,0.6392229417206291,0.6392229417206291,0.6336278580212076,0.6392229417206291,0.6232815388278993
786,True,BERT,add,cosine_similarity,Isotonic Regression,neural_networks,validation,42,,0,0,True,64,2023-05-31 12:03:53,0.8378853269997263,0.395553056618084,0.001109098298035,0.4923076923076923,0.6536331052460085,0.3971653878942882,0.4088815183342547,0.4923076923076923,0.4923076923076923,0.4923076923076923,0.5656515527483269,0.4923076923076923,0.4837947017051494
787,True,BERT,add,cosine_similarity,Linear Regression,neural_networks,validation,42,,0,0,True,64,2023-05-31 12:03:53,0.8296134137699485,0.3773631691461476,0.0019430217260966,0.4769230769230769,0.3166035353535353,0.3554987212276215,0.3323383084577114,0.4769230769230769,0.4769230769230769,0.4769230769230769,0.4386509324009324,0.4769230769230769,0.4538231917336395
788,True,BERT,add,cosine_similarity,Ridge Regression,neural_networks,validation,42,,0,0,True,64,2023-05-31 12:03:53,0.8228728257344835,0.3773631691461473,0.0019430217260967,0.4307692307692308,0.2936507936507936,0.3260869565217391,0.3035201149425287,0.4307692307692308,0.4307692307692308,0.4307692307692307,0.4076190476190476,0.4307692307692308,0.4121021220159151
789,True,BERT,add,cosine_similarity,Isotonic Regression,english_language_arts,validation,42,,0,0,True,362,2023-05-31 12:03:53,0.5946209181948086,0.3728981659284218,2.029634268328339e-13,0.5179063360881543,0.3972580971367485,0.4284193473732932,0.3754449607347627,0.5179063360881543,0.5179063360881543,0.5179063360881543,0.4841516013515982,0.5179063360881543,0.4557080060481648
790,True,BERT,add,cosine_similarity,Linear Regression,english_language_arts,validation,42,,0,0,True,362,2023-05-31 12:03:54,0.5845165308012984,0.3858625774539596,2.4676700837594532e-14,0.4765840220385675,0.5553627407075683,0.2986474883363688,0.2433147744564516,0.4765840220385675,0.4765840220385675,0.4765840220385675,0.6866480626811206,0.4765840220385675,0.3865932219454351
791,True,BERT,add,cosine_similarity,Ridge Regression,english_language_arts,validation,42,,0,0,True,362,2023-05-31 12:03:54,0.5746910504136339,0.3858625774539598,2.4676700837594532e-14,0.4573002754820937,0.308108371503752,0.2850497570006943,0.2175536881419234,0.4573002754820937,0.4573002754820937,0.4573002754820937,0.5011808868423941,0.4573002754820937,0.3506673560149496
792,True,conceptnet,avg,cosine_similarity,Isotonic Regression,neural_course,validation,42,,0,0,True,64,2023-05-31 12:03:54,0.7260859585697019,0.4425483505117324,0.000223142265382,0.3692307692307692,0.453125,0.375,0.2503192848020434,0.3692307692307692,0.3692307692307692,0.3692307692307692,0.2502403846153846,0.3692307692307692,0.2144414972001178
793,True,conceptnet,avg,cosine_similarity,Linear Regression,neural_course,validation,42,,0,0,True,64,2023-05-31 12:03:54,0.7584527833431484,-0.5035947691015481,1.9013485813897563e-05,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
794,True,conceptnet,avg,cosine_similarity,Ridge Regression,neural_course,validation,42,,0,0,True,64,2023-05-31 12:03:54,0.7582624453594948,-0.5035947691015484,1.9013485813897248e-05,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
795,True,conceptnet,avg,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,,0,0,True,3754,2023-05-31 12:03:54,0.7702839640705399,0.2713743698591095,2.1798769820754605e-64,0.474034620505992,0.2382198169960614,0.2371131783795043,0.2285119936759502,0.474034620505992,0.474034620505992,0.474034620505992,0.498008602365085,0.474034620505992,0.4667269087360555
796,True,conceptnet,avg,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,ASAP_sas,0,0,True,17206,2023-05-31 12:03:54,1.0252918133037394,0.2171620088691579,9.306600915823771e-183,0.3137676526994827,0.3799645491668069,0.2840185004839852,0.2093280295441587,0.3137676526994827,0.3137676526994827,0.3137676526994827,0.5465647769817137,0.3137676526994827,0.238108785891026
797,True,conceptnet,avg,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,beetle,0,0,True,6617,2023-05-31 12:03:54,0.4587255627672776,0.3661710426024833,3.9988901234221353e-209,0.6695376246600181,0.659755401938273,0.660859863248121,0.660236148356792,0.6695376246600181,0.6695376246600181,0.6695376246600181,0.6708127392949539,0.6695376246600181,0.6701067560867908
